date,open,high,low,close,volume,ma5,ma20,ma60,ma120,label,qty,order_price,order_type,stock_code,chart_return_pct
2025-04-10,2650,2655,2515,2525,9426,2551,2733.75,2865.75,3077.125,BUY,6409,2525,시장가,147760,26.69
2025-04-11,2495,2590,2495,2570,16332,2521,2726,2857.5833333333335,3066.2916666666665,HOLD,0,,,147760,26.69
2025-04-14,2640,2640,2505,2625,7364,2536,2714.25,2852.0833333333335,3057.2083333333335,HOLD,0,,,147760,26.69
2025-04-15,2625,2760,2605,2650,6821,2563,2701.5,2846.5833333333335,3048.7916666666665,SELL,6409,2650,시장가,147760,26.69
2025-04-16,2620,2765,2575,2595,9227,2593,2683,2841.6666666666665,3041.7083333333335,HOLD,0,,,147760,26.69
2025-04-17,2690,2690,2605,2650,7758,2618,2669,2837.75,3034.6666666666665,HOLD,0,,,147760,26.69
2025-04-18,2715,2715,2625,2700,3504,2644,2658.25,2835.6666666666665,3029.0416666666665,HOLD,0,,,147760,26.69
2025-04-21,2700,2770,2665,2715,8464,2662,2655.75,2832.9166666666665,3022.5,HOLD,0,,,147760,26.69
2025-04-22,2700,2700,2635,2635,6222,2659,2649,2830.4166666666665,3016.4166666666665,HOLD,0,,,147760,26.69
2025-04-23,2560,2680,2560,2615,14412,2663,2636.5,2827.4166666666665,3009.875,HOLD,0,,,147760,26.69
2025-04-24,2620,2675,2565,2610,9967,2655,2628.25,2824.3333333333335,2996.625,HOLD,0,,,147760,26.69
2025-04-25,2610,2675,2585,2660,8435,2647,2628,2824,2985.125,HOLD,0,,,147760,26.69
2025-04-28,2665,2685,2600,2615,7669,2627,2625.5,2823.6666666666665,2969.3333333333335,BUY,6409,2615,시장가,147760,26.69
2025-04-29,2605,2660,2580,2595,7645,2619,2622,2825.3333333333335,2954.5,HOLD,0,,,147760,26.69
2025-04-30,2685,2685,2565,2595,4660,2615,2614.25,2822.6666666666665,2942.3333333333335,HOLD,0,,,147760,26.69
2025-05-02,2595,2615,2520,2545,19549,2602,2606.5,2817.5,2929.3333333333335,HOLD,0,,,147760,26.69
2025-05-07,2545,2575,2515,2535,16330,2577,2597.25,2809.3333333333335,2915.875,HOLD,0,,,147760,26.69
2025-05-08,2570,2645,2520,2540,5739,2562,2596.75,2802.75,2905.375,HOLD,0,,,147760,26.69
2025-05-09,2640,2640,2520,2600,15445,2563,2601,2796,2895.4166666666665,HOLD,0,,,147760,26.69
2025-05-12,2600,2655,2540,2650,15360,2574,2611.25,2790,2886.4583333333335,HOLD,0,,,147760,26.69
2025-05-13,2650,2655,2525,2560,12999,2577,2613,2781.5833333333335,2879.1666666666665,HOLD,0,,,147760,26.69
2025-05-14,2560,2605,2510,2590,14284,2588,2614,2774,2872.0833333333335,HOLD,0,,,147760,26.69
2025-05-15,2580,2640,2505,2530,19929,2586,2609.25,2762.6666666666665,2864.625,HOLD,0,,,147760,26.69
2025-05-16,2530,2625,2500,2520,16921,2570,2602.75,2747.9166666666665,2856.7916666666665,HOLD,0,,,147760,26.69
2025-05-19,2595,2650,2510,2555,8697,2551,2600.75,2735.0833333333335,2849.5833333333335,HOLD,0,,,147760,26.69
2025-05-20,2540,2625,2500,2510,11131,2541,2593.75,2721.4166666666665,2841,HOLD,0,,,147760,26.69
2025-05-21,2510,2585,2435,2520,19043,2527,2584.75,2711,2833.7083333333335,HOLD,0,,,147760,26.69
2025-05-22,2520,2520,2430,2505,9871,2522,2574.25,2700.8333333333335,2827.7083333333335,HOLD,0,,,147760,26.69
2025-05-23,2475,2525,2430,2495,8733,2517,2567.25,2692.25,2822.4583333333335,HOLD,0,,,147760,26.69
2025-05-26,2465,2560,2430,2520,7588,2510,2562.5,2681.75,2817.7916666666665,HOLD,0,,,147760,26.69
2025-05-27,2520,2530,2455,2490,9294,2506,2556.5,2671.1666666666665,2811.6666666666665,HOLD,0,,,147760,26.69
2025-05-28,2490,2635,2480,2515,13532,2505,2549.25,2662.5,2805.25,HOLD,0,,,147760,26.69
2025-05-29,2515,2550,2445,2490,10209,2502,2543,2655.1666666666665,2799.2916666666665,HOLD,0,,,147760,26.69
2025-05-30,2490,2525,2470,2495,4170,2502,2538,2649.4166666666665,2793.375,HOLD,0,,,147760,26.69
2025-06-02,2475,2520,2450,2490,12079,2496,2532.75,2643.0833333333335,2788.5,HOLD,0,,,147760,26.69
2025-06-04,2460,2505,2440,2470,6310,2492,2529,2637.25,2784.5,HOLD,0,,,147760,26.69
2025-06-05,2440,2500,2440,2480,9117,2485,2526.25,2632.8333333333335,2780.7916666666665,HOLD,0,,,147760,26.69
2025-06-09,2495,2600,2440,2565,45973,2500,2527.5,2629.6666666666665,2778.3333333333335,HOLD,0,,,147760,26.69
2025-06-10,2570,2575,2510,2560,14987,2513,2525.5,2627.6666666666665,2776.5,HOLD,0,,,147760,26.69
2025-06-11,2560,2585,2495,2555,24210,2526,2520.75,2624.8333333333335,2775.2083333333335,HOLD,0,,,147760,26.69
2025-06-12,2525,2660,2495,2570,10859,2546,2521.25,2622.6666666666665,2775.6666666666665,HOLD,0,,,147760,26.69
2025-06-13,2570,2570,2440,2565,34487,2563,2520,2620,2774.2916666666665,HOLD,0,,,147760,26.69
2025-06-16,2510,2510,2375,2375,78504,2525,2512.25,2611.9166666666665,2769.9166666666665,HOLD,0,,,147760,26.69
2025-06-17,2420,2515,2375,2375,39289,2488,2505,2603.0833333333335,2765.25,HOLD,0,,,147760,26.69
2025-06-18,2360,2420,2340,2380,22455,2453,2496.25,2593.3333333333335,2760.625,HOLD,0,,,147760,26.69
2025-06-19,2380,2435,2370,2415,13843,2422,2491.5,2584.75,2755.8333333333335,HOLD,0,,,147760,26.69
2025-06-20,2415,2420,2370,2420,7616,2393,2486.5,2576.5,2751,HOLD,0,,,147760,26.69
2025-06-23,2400,2485,2275,2275,34158,2373,2475,2568.3333333333335,2745.0416666666665,HOLD,0,,,147760,26.69
2025-06-24,2275,2450,2275,2395,46128,2377,2470,2562.0833333333335,2740.625,HOLD,0,,,147760,26.69
2025-06-25,2395,2460,2275,2345,39834,2370,2461.25,2553.4166666666665,2737.2916666666665,HOLD,0,,,147760,26.69
2025-06-26,2345,2425,2315,2355,5323,2358,2454.5,2546.4166666666665,2733.25,HOLD,0,,,147760,26.69
2025-06-27,2365,2365,2320,2340,4243,2342,2445.75,2541,2729.5833333333335,HOLD,0,,,147760,26.69
2025-06-30,2300,2340,2290,2300,9673,2347,2436.25,2534.9166666666665,2725.875,HOLD,0,,,147760,26.69
2025-07-01,2350,2350,2255,2260,39962,2320,2424.5,2528.1666666666665,2721.2916666666665,HOLD,0,,,147760,26.69
2025-07-02,2265,2385,2230,2230,18069,2297,2411.5,2519.5,2716.2083333333335,HOLD,0,,,147760,26.69
2025-07-03,2235,2305,2225,2225,24419,2271,2399.25,2511.5833333333335,2710.7916666666665,HOLD,0,,,147760,26.69
2025-07-04,2250,2335,2245,2260,19788,2255,2388.25,2503.9166666666665,2704.8333333333335,HOLD,0,,,147760,26.69
